766,96.0,108.0,3.141592653589793,-1.2624511718749998,0.02655925428599912
785,97.26201,108.03352,3.1681519078757923,-2.90964897008398,0.02337083215936044
805,100.16803,108.17874,3.1915227400351527,-23.999598570658964,0.0022251458367145644
826,124.134995,109.42988,3.193747885871867,-17.96397174619524,0.005243284548314001
846,142.06938,110.46042,3.198991170420181,-18.61845556054446,0.014379196553897022
866,160.6399,111.79566,3.213370366974078,-19.73683811315948,0.01397739559110975
886,180.3042,113.48612,3.227347762565188,-21.93837019105006,0.02901056610527263
906,202.09825,115.998375,3.2563583286704603,-49.83080063721612,0.035355157682409835
926,251.3686,123.45095,3.29171348635287,-21.177055438952966,0.0335803702718623
947,272.18936,127.31936,3.3252938566247323,-12.595586433533267,0.04444939522946702
967,284.45853,130.16818,3.3697432518541994,-11.749503574707845,0.04549757615175343
987,295.77087,133.34343,3.415240828005953,-8.6881698432066,0.052870311148657596
1007,304.0,136.13014,3.4681111391546104,-19.395034387066598,0.05045238003484353
1027,322.03317,143.26956,3.518563519189454,-9.554226574174825,0.049467003590061634
1047,330.73178,147.22148,3.5680305227795155,-8.720286246788591,0.04968774638312571
1067,338.48218,151.21834,3.617718269162641,-9.175977198836929,0.042844154061346056
1087,346.44995,155.76949,3.660562423223987,-9.553851949257758,0.031704769159138294
1107,354.59146,160.76866,3.692267192383125,-19.611001114209927,0.009782442320280542
1128,371.20224,171.19334,3.7020496347034055,-13.026626151105967,-0.0031060861754922046
1148,382.25742,178.08365,3.698943548527913,-15.551317873197688,-0.007582110794460738
1168,395.51715,186.20905,3.6913614377334523,-17.55840502334367,-0.013823663208539788
1188,410.61365,195.17532,3.6775377745249123,-20.875774841027823,-0.018390038208731314
1208,428.75534,205.50375,3.659147736316181,-58.34917472849361,-0.02439307182329978
1228,480.15164,233.12704,3.634754664492881,-25.310824428132108,-0.032030812376230504
1248,502.81876,244.38937,3.6027238521166507,-22.517084993916775,-0.029664095731621595
1268,523.2722,253.8061,3.573059756385029,-21.661559140054905,-0.026677784940514763
1288,543.1832,262.33698,3.5463819714445144,-25.281863322630098,-0.026120875806418822
1308,566.6741,271.68326,3.5202610956380957,-27.073196195610663,-0.022936932391002977
1328,592.05225,281.1122,3.4973241632470926,-44.832391634116185,-0.022175369754595883
1348,634.41364,295.7906,3.475148793492497,-21.10360168899523,-0.02182701541922642
1369,654.5002,302.26315,3.4533217780732706,-20.483668228281473,-0.020446992191470257
1389,674.121,308.14566,3.4328747858818005,-20.78397392355182,-0.02185244242195676
1409,694.15515,313.67798,3.4110223434598437,-20.358387540498267,-0.022350073540851657
1430,713.89526,318.6571,3.388672269918992,-36.00552233306634,-0.02746752320164353
1450,749.036,326.50095,3.3612047467173487,-16.439413142825263,-0.03162725693546502
1470,765.1858,329.57312,3.3295774897818835,-19.168177674648998,-0.02604779471265398
